customer_id,ticket_text,category
CUST-02534,"Great experience overall, keep up the good work.",satisfied
CUST-02535,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-02536,"Everything works great, no complaints at all this month.",satisfied
CUST-02537,The billing department never resolves my disputes.,billing
CUST-02538,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02539,"Great experience overall, keep up the good work.",satisfied
CUST-02540,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-02541,"Everything works great, no complaints at all this month.",satisfied
CUST-02542,"I think there is a hidden fee on my invoice, very frustrating.",billing
CUST-02543,The internet keeps disconnecting several times a day.,service_quality
CUST-02544,"Great experience overall, keep up the good work.",satisfied
CUST-02545,"Great experience overall, keep up the good work.",satisfied
CUST-02546,"Everything works great, no complaints at all this month.",satisfied
CUST-02547,Call quality has been terrible the past few weeks.,service_quality
CUST-02548,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-02549,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02550,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02551,My bill keeps increasing every month for no clear reason.,billing
CUST-02552,"This is the last straw, I want to cancel my contract.",considering_leaving
CUST-02553,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02554,I am seriously thinking about switching providers soon.,considering_leaving
CUST-02555,If this keeps happening I will cancel my subscription.,considering_leaving
CUST-02556,I was overcharged again this month and nobody explained why.,billing
CUST-02557,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02558,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02559,I was overcharged again this month and nobody explained why.,billing
CUST-02560,"Your competitor is offering a much better deal, I might switch.",considering_leaving
CUST-02561,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02562,"Great experience overall, keep up the good work.",satisfied
CUST-02563,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02564,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02565,"Great experience overall, keep up the good work.",satisfied
CUST-02566,"Great experience overall, keep up the good work.",satisfied
CUST-02567,Technician never showed up for the scheduled appointment.,service_quality
CUST-02568,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02569,"Everything works great, no complaints at all this month.",satisfied
CUST-02570,The internet keeps disconnecting several times a day.,service_quality
CUST-02571,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02572,"Everything works great, no complaints at all this month.",satisfied
CUST-02573,I was overcharged again this month and nobody explained why.,billing
CUST-02574,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-02575,Technician never showed up for the scheduled appointment.,service_quality
CUST-02576,Call quality has been terrible the past few weeks.,service_quality
CUST-02577,The billing department never resolves my disputes.,billing
CUST-02578,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-02579,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02580,Technician never showed up for the scheduled appointment.,service_quality
CUST-02581,"Everything works great, no complaints at all this month.",satisfied
CUST-02582,Call quality has been terrible the past few weeks.,service_quality
CUST-02583,"Everything works great, no complaints at all this month.",satisfied
CUST-02584,The internet keeps disconnecting several times a day.,service_quality
CUST-02585,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02586,"Great experience overall, keep up the good work.",satisfied
CUST-02587,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-02588,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02589,Call quality has been terrible the past few weeks.,service_quality
CUST-02590,The internet keeps disconnecting several times a day.,service_quality
CUST-02591,The billing department never resolves my disputes.,billing
CUST-02592,Customer support took forever to answer and didn't help at all.,service_quality
CUST-02593,Customer support took forever to answer and didn't help at all.,service_quality
CUST-02594,Call quality has been terrible the past few weeks.,service_quality
CUST-02595,"Great experience overall, keep up the good work.",satisfied
CUST-02596,"Everything works great, no complaints at all this month.",satisfied
CUST-02597,"Everything works great, no complaints at all this month.",satisfied
CUST-02598,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-02599,"Great experience overall, keep up the good work.",satisfied
CUST-02600,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02601,Call quality has been terrible the past few weeks.,service_quality
CUST-02602,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02603,The billing department never resolves my disputes.,billing
CUST-02604,The billing department never resolves my disputes.,billing
CUST-02605,"Great experience overall, keep up the good work.",satisfied
CUST-02606,"Great experience overall, keep up the good work.",satisfied
CUST-02607,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02608,The internet keeps disconnecting several times a day.,service_quality
CUST-02609,I was overcharged again this month and nobody explained why.,billing
CUST-02610,"Support resolved my issue quickly, very happy with the service.",satisfied
CUST-02611,The internet keeps disconnecting several times a day.,service_quality
CUST-02612,Call quality has been terrible the past few weeks.,service_quality
CUST-02613,"Great experience overall, keep up the good work.",satisfied
CUST-02614,My bill keeps increasing every month for no clear reason.,billing
CUST-02615,"Great experience overall, keep up the good work.",satisfied
CUST-02616,I am satisfied with the speed and reliability of my connection.,satisfied
CUST-02617,Customer support took forever to answer and didn't help at all.,service_quality
CUST-02618,"Great experience overall, keep up the good work.",satisfied
CUST-02619,Technician never showed up for the scheduled appointment.,service_quality
CUST-02620,"Great experience overall, keep up the good work.",satisfied
CUST-02621,Customer support took forever to answer and didn't help at all.,service_quality
